round,task_id,target_class,target_ground_truth_station,selected_station,observed_class_id,recognition_correct,recognition_status,recognition_failure,stuck,stuck_reason,success,status,completed_stage,last_operational_stage,error_code,message,cube_scene_status,cube_scene_file,gazebo_recording_status,gazebo_recording_path,gazebo_recording_size_bytes,gazebo_recording_manifest,progress_timeout_seconds,duration_seconds,started_at,round_dir,log_file
64,pre_cone_064_1786757905,daily,37,37,1,True,correct,False,False,,True,object_grasped,14,14,0,target cube grasped and lifted from seq37,complete,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_064/cube_scene.json,complete,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_064/gazebo_world_state.log,12787861,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_064/gazebo_world_recording.json,90.0,122.82,2026-08-15T09:38:25+08:00,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_064,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_064/roslaunch.log
65,pre_cone_065_1786758043,daily,37,37,1,True,correct,False,False,,True,object_grasped,14,14,0,target cube grasped and lifted from seq37,complete,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_065/cube_scene.json,complete,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_065/gazebo_world_state.log,13964061,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_065/gazebo_world_recording.json,90.0,120.422,2026-08-15T09:40:43+08:00,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_065,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_065/roslaunch.log
66,pre_cone_066_1786758178,food,35,35,0,True,correct,False,False,,True,object_grasped,14,14,0,target cube grasped and lifted from seq35,complete,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_066/cube_scene.json,complete,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_066/gazebo_world_state.log,11133255,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_066/gazebo_world_recording.json,90.0,109.07,2026-08-15T09:42:58+08:00,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_066,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_066/roslaunch.log
67,pre_cone_067_1786758299,food,35,35,0,True,correct,False,False,,True,object_grasped,14,14,0,target cube grasped and lifted from seq35,complete,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_067/cube_scene.json,complete,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_067/gazebo_world_state.log,9657697,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_067/gazebo_world_recording.json,90.0,96.334,2026-08-15T09:44:59+08:00,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_067,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_067/roslaunch.log
68,pre_cone_068_1786758410,electronics,36,36,2,True,correct,False,False,,True,object_grasped,14,14,0,target cube grasped and lifted from seq36,complete,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_068/cube_scene.json,complete,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_068/gazebo_world_state.log,12256562,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_068/gazebo_world_recording.json,90.0,110.683,2026-08-15T09:46:50+08:00,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_068,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_068/roslaunch.log
69,pre_cone_069_1786758532,electronics,35,35,2,True,correct,False,False,,True,object_grasped,14,14,0,target cube grasped and lifted from seq35,complete,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_069/cube_scene.json,complete,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_069/gazebo_world_state.log,8860039,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_069/gazebo_world_recording.json,90.0,99.392,2026-08-15T09:48:52+08:00,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_069,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_069/roslaunch.log
70,pre_cone_070_1786758643,daily,36,,,False,no_target_selected,True,True,navigation_aborted,False,task_failed,250,5,7,waypoint 16/30: move_base finished with state 4,complete,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_070/cube_scene.json,complete,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_070/gazebo_world_state.log,18403265,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_070/gazebo_world_recording.json,90.0,180.438,2026-08-15T09:50:43+08:00,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_070,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_070/roslaunch.log
71,pre_cone_071_1786758844,food,35,,,False,no_target_selected,True,True,no_task_progress,False,task_failed,250,250,8,waypoint 18/30: task was preempted,complete,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_071/cube_scene.json,complete,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_071/gazebo_world_state.log,21223601,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_071/gazebo_world_recording.json,90.0,162.486,2026-08-15T09:54:04+08:00,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_071,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_071/roslaunch.log
72,pre_cone_072_1786759025,daily,36,36,1,True,correct,False,False,,True,object_grasped,14,14,0,target cube grasped and lifted from seq36,complete,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_072/cube_scene.json,complete,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_072/gazebo_world_state.log,10908128,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_072/gazebo_world_recording.json,90.0,107.013,2026-08-15T09:57:05+08:00,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_072,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_072/roslaunch.log
73,pre_cone_073_1786759143,food,37,37,0,True,correct,False,False,,True,object_grasped,14,14,0,target cube grasped and lifted from seq37,complete,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_073/cube_scene.json,complete,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_073/gazebo_world_state.log,16757363,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_073/gazebo_world_recording.json,90.0,142.763,2026-08-15T09:59:03+08:00,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_073,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_073/roslaunch.log
74,pre_cone_074_1786759304,electronics,36,36,2,True,correct,False,False,,True,object_grasped,14,14,0,target cube grasped and lifted from seq36,complete,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_074/cube_scene.json,complete,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_074/gazebo_world_state.log,11900197,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_074/gazebo_world_recording.json,90.0,109.233,2026-08-15T10:01:44+08:00,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_074,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_074/roslaunch.log
75,pre_cone_075_1786759425,daily,35,35,1,True,correct,False,False,,True,object_grasped,14,14,0,target cube grasped and lifted from seq35,complete,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_075/cube_scene.json,complete,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_075/gazebo_world_state.log,9784689,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_075/gazebo_world_recording.json,90.0,102.546,2026-08-15T10:03:45+08:00,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_075,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_075/roslaunch.log
76,pre_cone_076_1786759542,daily,37,37,1,True,correct,False,False,,True,object_grasped,14,14,0,target cube grasped and lifted from seq37,complete,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_076/cube_scene.json,complete,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_076/gazebo_world_state.log,17664331,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_076/gazebo_world_recording.json,90.0,160.707,2026-08-15T10:05:42+08:00,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_076,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_076/roslaunch.log
77,pre_cone_077_1786759721,electronics,36,36,2,True,correct,False,False,,True,object_grasped,14,14,0,target cube grasped and lifted from seq36,complete,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_077/cube_scene.json,complete,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_077/gazebo_world_state.log,11613155,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_077/gazebo_world_recording.json,90.0,108.015,2026-08-15T10:08:41+08:00,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_077,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_077/roslaunch.log
78,pre_cone_078_1786759840,daily,37,37,1,True,correct,False,False,,True,object_grasped,14,14,0,target cube grasped and lifted from seq37,complete,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_078/cube_scene.json,complete,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_078/gazebo_world_state.log,13523261,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_078/gazebo_world_recording.json,90.0,123.588,2026-08-15T10:10:40+08:00,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_078,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_078/roslaunch.log
79,pre_cone_079_1786759979,electronics,37,,,False,no_target_selected,True,True,navigation_aborted,False,task_failed,250,250,7,navigating to requested pose failed: move_base finished with state 4,complete,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_079/cube_scene.json,complete,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_079/gazebo_world_state.log,13841433,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_079/gazebo_world_recording.json,90.0,161.196,2026-08-15T10:12:59+08:00,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_079,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_079/roslaunch.log
80,pre_cone_080_1786760158,food,35,35,0,True,correct,False,False,,True,object_grasped,14,14,0,target cube grasped and lifted from seq35,complete,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_080/cube_scene.json,complete,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_080/gazebo_world_state.log,9119355,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_080/gazebo_world_recording.json,90.0,96.544,2026-08-15T10:15:58+08:00,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_080,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_080/roslaunch.log
81,pre_cone_081_1786760266,food,37,37,0,True,correct,False,False,,True,object_grasped,14,14,0,target cube grasped and lifted from seq37,complete,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_081/cube_scene.json,complete,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_081/gazebo_world_state.log,14048671,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_081/gazebo_world_recording.json,90.0,124.6,2026-08-15T10:17:46+08:00,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_081,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_081/roslaunch.log
82,pre_cone_082_1786760405,daily,37,,,False,no_target_selected,True,True,navigation_aborted,False,task_failed,250,250,7,navigating to requested pose failed: move_base finished with state 4,complete,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_082/cube_scene.json,complete,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_082/gazebo_world_state.log,16844711,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_082/gazebo_world_recording.json,90.0,167.062,2026-08-15T10:20:05+08:00,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_082,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_082/roslaunch.log
83,pre_cone_083_1786760593,electronics,36,36,2,True,correct,False,False,,True,object_grasped,14,14,0,target cube grasped and lifted from seq36,complete,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_083/cube_scene.json,complete,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_083/gazebo_world_state.log,11617553,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_083/gazebo_world_recording.json,90.0,106.999,2026-08-15T10:23:13+08:00,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_083,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_083/roslaunch.log
84,pre_cone_084_1786760712,food,37,37,0,True,correct,False,False,,True,object_grasped,14,14,0,target cube grasped and lifted from seq37,complete,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_084/cube_scene.json,complete,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_084/gazebo_world_state.log,13365551,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_084/gazebo_world_recording.json,90.0,125.555,2026-08-15T10:25:12+08:00,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_084,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_084/roslaunch.log
85,pre_cone_085_1786760852,daily,35,35,1,True,correct,False,False,,True,object_grasped,14,14,0,target cube grasped and lifted from seq35,complete,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_085/cube_scene.json,complete,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_085/gazebo_world_state.log,9401155,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_085/gazebo_world_recording.json,90.0,102.315,2026-08-15T10:27:32+08:00,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_085,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_085/roslaunch.log
86,pre_cone_086_1786760966,electronics,35,35,2,True,correct,False,False,,True,object_grasped,14,13,0,target cube grasped and lifted from seq35,complete,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_086/cube_scene.json,complete,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_086/gazebo_world_state.log,9496723,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_086/gazebo_world_recording.json,90.0,95.63,2026-08-15T10:29:26+08:00,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_086,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_086/roslaunch.log
87,pre_cone_087_1786761074,food,36,36,0,True,correct,False,False,,True,object_grasped,14,14,0,target cube grasped and lifted from seq36,complete,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_087/cube_scene.json,complete,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_087/gazebo_world_state.log,14507093,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_087/gazebo_world_recording.json,90.0,121.386,2026-08-15T10:31:14+08:00,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_087,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_087/roslaunch.log
88,pre_cone_088_1786761210,food,35,35,0,True,correct,False,False,,True,object_grasped,14,14,0,target cube grasped and lifted from seq35,complete,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_088/cube_scene.json,complete,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_088/gazebo_world_state.log,9833483,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_088/gazebo_world_recording.json,90.0,99.455,2026-08-15T10:33:30+08:00,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_088,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_088/roslaunch.log
89,pre_cone_089_1786761321,electronics,36,36,2,True,correct,False,False,,True,object_grasped,14,14,0,target cube grasped and lifted from seq36,complete,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_089/cube_scene.json,complete,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_089/gazebo_world_state.log,14100255,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_089/gazebo_world_recording.json,90.0,117.419,2026-08-15T10:35:21+08:00,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_089,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_089/roslaunch.log
90,pre_cone_090_1786761453,electronics,36,,,False,no_target_selected,True,True,navigation_aborted,False,task_failed,250,250,7,navigating to requested pose failed: move_base finished with state 4,complete,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_090/cube_scene.json,complete,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_090/gazebo_world_state.log,14702341,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_090/gazebo_world_recording.json,90.0,154.487,2026-08-15T10:37:33+08:00,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_090,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_090/roslaunch.log
91,pre_cone_091_1786761625,daily,36,36,1,True,correct,False,False,,True,object_grasped,14,14,0,target cube grasped and lifted from seq36,complete,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_091/cube_scene.json,complete,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_091/gazebo_world_state.log,12087158,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_091/gazebo_world_recording.json,90.0,118.716,2026-08-15T10:40:25+08:00,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_091,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_091/roslaunch.log
92,pre_cone_092_1786761759,daily,36,36,1,True,correct,False,False,,True,object_grasped,14,14,0,target cube grasped and lifted from seq36,complete,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_092/cube_scene.json,complete,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_092/gazebo_world_state.log,11828385,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_092/gazebo_world_recording.json,90.0,105.613,2026-08-15T10:42:39+08:00,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_092,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_092/roslaunch.log
93,pre_cone_093_1786761876,daily,37,37,1,True,correct,False,False,,True,object_grasped,14,14,0,target cube grasped and lifted from seq37,complete,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_093/cube_scene.json,complete,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_093/gazebo_world_state.log,14003967,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_093/gazebo_world_recording.json,90.0,123.074,2026-08-15T10:44:36+08:00,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_093,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_093/roslaunch.log
94,pre_cone_094_1786762014,daily,36,36,1,True,correct,False,False,,True,object_grasped,14,14,0,target cube grasped and lifted from seq36,complete,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_094/cube_scene.json,complete,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_094/gazebo_world_state.log,19385419,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_094/gazebo_world_recording.json,90.0,157.071,2026-08-15T10:46:54+08:00,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_094,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_094/roslaunch.log
95,pre_cone_095_1786762189,electronics,35,35,2,True,correct,False,False,,True,object_grasped,14,14,0,target cube grasped and lifted from seq35,complete,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_095/cube_scene.json,complete,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_095/gazebo_world_state.log,8804287,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_095/gazebo_world_recording.json,90.0,93.247,2026-08-15T10:49:49+08:00,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_095,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_071632_seed18004573831578832316/round_095/roslaunch.log
