round,task_id,target_class,target_ground_truth_station,selected_station,observed_class_id,recognition_correct,recognition_status,recognition_failure,stuck,stuck_reason,success,status,completed_stage,last_operational_stage,error_code,message,cube_scene_status,cube_scene_file,gazebo_recording_status,gazebo_recording_path,gazebo_recording_size_bytes,gazebo_recording_manifest,progress_timeout_seconds,duration_seconds,started_at,round_dir,log_file
32,pre_cone_032_1786803833,daily,36,36,1,True,correct,False,False,,True,object_grasped,14,14,0,target cube grasped and lifted from seq36,complete,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_032/cube_scene.json,complete,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_032/gazebo_world_state.log,8683357,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_032/gazebo_world_recording.json,90.0,146.229,2026-08-15T22:23:53+08:00,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_032,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_032/roslaunch.log
33,pre_cone_033_1786803988,food,36,36,0,True,correct,False,False,,True,object_grasped,14,14,0,target cube grasped and lifted from seq36,complete,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_033/cube_scene.json,complete,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_033/gazebo_world_state.log,8237671,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_033/gazebo_world_recording.json,90.0,138.605,2026-08-15T22:26:28+08:00,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_033,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_033/roslaunch.log
34,pre_cone_034_1786804145,daily,36,36,1,True,correct,False,False,,True,object_grasped,14,14,0,target cube grasped and lifted from seq36,complete,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_034/cube_scene.json,complete,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_034/gazebo_world_state.log,8461867,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_034/gazebo_world_recording.json,90.0,138.445,2026-08-15T22:29:05+08:00,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_034,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_034/roslaunch.log
35,pre_cone_035_1786804301,electronics,35,35,2,True,correct,False,False,,True,object_grasped,14,14,0,target cube grasped and lifted from seq35,complete,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_035/cube_scene.json,complete,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_035/gazebo_world_state.log,7568852,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_035/gazebo_world_recording.json,90.0,136.458,2026-08-15T22:31:41+08:00,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_035,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_035/roslaunch.log
36,pre_cone_036_1786804452,electronics,35,35,2,True,correct,False,False,,True,object_grasped,14,14,0,target cube grasped and lifted from seq35,complete,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_036/cube_scene.json,complete,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_036/gazebo_world_state.log,8161287,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_036/gazebo_world_recording.json,90.0,133.48,2026-08-15T22:34:12+08:00,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_036,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_036/roslaunch.log
37,pre_cone_037_1786804600,electronics,37,37,2,True,correct,False,False,,True,object_grasped,14,14,0,target cube grasped and lifted from seq37,complete,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_037/cube_scene.json,complete,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_037/gazebo_world_state.log,9524830,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_037/gazebo_world_recording.json,90.0,149.104,2026-08-15T22:36:40+08:00,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_037,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_037/roslaunch.log
38,pre_cone_038_1786804765,daily,37,37,1,True,correct,False,False,,True,object_grasped,14,14,0,target cube grasped and lifted from seq37,complete,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_038/cube_scene.json,complete,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_038/gazebo_world_state.log,10359186,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_038/gazebo_world_recording.json,90.0,140.013,2026-08-15T22:39:25+08:00,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_038,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_038/roslaunch.log
39,pre_cone_039_1786804922,electronics,37,37,2,True,correct,False,False,,True,object_grasped,14,14,0,target cube grasped and lifted from seq37,complete,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_039/cube_scene.json,complete,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_039/gazebo_world_state.log,8894384,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_039/gazebo_world_recording.json,90.0,150.053,2026-08-15T22:42:02+08:00,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_039,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_039/roslaunch.log
40,pre_cone_040_1786805087,food,36,36,0,True,correct,False,False,,True,object_grasped,14,14,0,target cube grasped and lifted from seq36,complete,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_040/cube_scene.json,complete,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_040/gazebo_world_state.log,8539531,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_040/gazebo_world_recording.json,90.0,151.529,2026-08-15T22:44:47+08:00,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_040,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_040/roslaunch.log
41,pre_cone_041_1786805253,daily,36,36,1,True,correct,False,False,,True,object_grasped,14,14,0,target cube grasped and lifted from seq36,complete,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_041/cube_scene.json,complete,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_041/gazebo_world_state.log,8443179,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_041/gazebo_world_recording.json,90.0,134.084,2026-08-15T22:47:33+08:00,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_041,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_041/roslaunch.log
42,pre_cone_042_1786805405,daily,37,37,1,True,correct,False,False,,True,object_grasped,14,14,0,target cube grasped and lifted from seq37,complete,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_042/cube_scene.json,complete,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_042/gazebo_world_state.log,9442106,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_042/gazebo_world_recording.json,90.0,138.876,2026-08-15T22:50:05+08:00,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_042,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_042/roslaunch.log
43,pre_cone_043_1786805559,electronics,35,35,2,True,correct,False,False,,True,object_grasped,14,14,0,target cube grasped and lifted from seq35,complete,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_043/cube_scene.json,complete,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_043/gazebo_world_state.log,7704607,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_043/gazebo_world_recording.json,90.0,125.662,2026-08-15T22:52:39+08:00,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_043,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_043/roslaunch.log
44,pre_cone_044_1786805689,electronics,35,35,2,True,correct,False,False,,True,object_grasped,14,14,0,target cube grasped and lifted from seq35,complete,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_044/cube_scene.json,complete,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_044/gazebo_world_state.log,7608319,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_044/gazebo_world_recording.json,90.0,128.656,2026-08-15T22:54:49+08:00,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_044,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_044/roslaunch.log
45,pre_cone_045_1786805839,daily,36,36,1,True,correct,False,False,,True,object_grasped,14,14,0,target cube grasped and lifted from seq36,complete,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_045/cube_scene.json,complete,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_045/gazebo_world_state.log,8167470,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_045/gazebo_world_recording.json,90.0,130.71,2026-08-15T22:57:19+08:00,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_045,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_045/roslaunch.log
46,pre_cone_046_1786805984,daily,37,37,1,True,correct,False,True,alignment_failed,False,task_failed,250,250,11,"seq37 requested 0.252m correction, above 0.250m limit",complete,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_046/cube_scene.json,complete,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_046/gazebo_world_state.log,7949103,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_046/gazebo_world_recording.json,90.0,130.687,2026-08-15T22:59:44+08:00,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_046,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_046/roslaunch.log
47,pre_cone_047_1786806130,food,36,36,0,True,correct,False,False,,True,object_grasped,14,14,0,target cube grasped and lifted from seq36,complete,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_047/cube_scene.json,complete,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_047/gazebo_world_state.log,8083587,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_047/gazebo_world_recording.json,90.0,128.736,2026-08-15T23:02:10+08:00,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_047,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_047/roslaunch.log
48,pre_cone_048_1786806272,food,35,35,0,True,correct,False,False,,True,object_grasped,14,14,0,target cube grasped and lifted from seq35,complete,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_048/cube_scene.json,complete,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_048/gazebo_world_state.log,9323733,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_048/gazebo_world_recording.json,90.0,137.169,2026-08-15T23:04:32+08:00,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_048,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_048/roslaunch.log
49,pre_cone_049_1786806425,electronics,37,37,2,True,correct,False,False,,True,object_grasped,14,14,0,target cube grasped and lifted from seq37,complete,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_049/cube_scene.json,complete,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_049/gazebo_world_state.log,9487933,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_049/gazebo_world_recording.json,90.0,152.029,2026-08-15T23:07:05+08:00,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_049,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_049/roslaunch.log
50,pre_cone_050_1786806592,daily,37,37,1,True,correct,False,False,,True,object_grasped,14,14,0,target cube grasped and lifted from seq37,complete,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_050/cube_scene.json,complete,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_050/gazebo_world_state.log,9318875,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_050/gazebo_world_recording.json,90.0,147.632,2026-08-15T23:09:52+08:00,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_050,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_050/roslaunch.log
51,pre_cone_051_1786806758,electronics,37,37,2,True,correct,False,False,,True,object_grasped,14,14,0,target cube grasped and lifted from seq37,complete,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_051/cube_scene.json,complete,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_051/gazebo_world_state.log,9280150,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_051/gazebo_world_recording.json,90.0,136.629,2026-08-15T23:12:38+08:00,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_051,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_051/roslaunch.log
52,pre_cone_052_1786806906,electronics,35,35,2,True,correct,False,False,,True,object_grasped,14,14,0,target cube grasped and lifted from seq35,complete,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_052/cube_scene.json,complete,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_052/gazebo_world_state.log,7362650,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_052/gazebo_world_recording.json,90.0,125.484,2026-08-15T23:15:06+08:00,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_052,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_052/roslaunch.log
53,pre_cone_053_1786807046,daily,35,35,1,True,correct,False,False,,True,object_grasped,14,14,0,target cube grasped and lifted from seq35,complete,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_053/cube_scene.json,complete,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_053/gazebo_world_state.log,8440169,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_053/gazebo_world_recording.json,90.0,134.601,2026-08-15T23:17:26+08:00,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_053,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_053/roslaunch.log
54,pre_cone_054_1786807196,daily,36,36,1,True,correct,False,False,,True,object_grasped,14,14,0,target cube grasped and lifted from seq36,complete,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_054/cube_scene.json,complete,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_054/gazebo_world_state.log,7538613,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_054/gazebo_world_recording.json,90.0,135.461,2026-08-15T23:19:56+08:00,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_054,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_054/roslaunch.log
55,pre_cone_055_1786807346,daily,36,36,1,True,correct,False,False,,True,object_grasped,14,14,0,target cube grasped and lifted from seq36,complete,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_055/cube_scene.json,complete,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_055/gazebo_world_state.log,8394167,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_055/gazebo_world_recording.json,90.0,138.631,2026-08-15T23:22:26+08:00,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_055,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_055/roslaunch.log
56,pre_cone_056_1786807500,daily,37,37,1,True,correct,False,False,,True,object_grasped,14,14,0,target cube grasped and lifted from seq37,complete,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_056/cube_scene.json,complete,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_056/gazebo_world_state.log,9425113,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_056/gazebo_world_recording.json,90.0,144.075,2026-08-15T23:25:00+08:00,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_056,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_056/roslaunch.log
57,pre_cone_057_1786807662,electronics,37,37,2,True,correct,False,False,,True,object_grasped,14,14,0,target cube grasped and lifted from seq37,complete,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_057/cube_scene.json,complete,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_057/gazebo_world_state.log,9001165,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_057/gazebo_world_recording.json,90.0,135.063,2026-08-15T23:27:42+08:00,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_057,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_057/roslaunch.log
58,pre_cone_058_1786807811,food,35,35,0,True,correct,False,False,,True,object_grasped,14,14,0,target cube grasped and lifted from seq35,complete,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_058/cube_scene.json,complete,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_058/gazebo_world_state.log,8186541,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_058/gazebo_world_recording.json,90.0,128.271,2026-08-15T23:30:11+08:00,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_058,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_058/roslaunch.log
59,pre_cone_059_1786807954,daily,37,37,1,True,correct,False,False,,True,object_grasped,14,14,0,target cube grasped and lifted from seq37,complete,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_059/cube_scene.json,complete,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_059/gazebo_world_state.log,8872461,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_059/gazebo_world_recording.json,90.0,140.963,2026-08-15T23:32:34+08:00,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_059,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_059/roslaunch.log
60,pre_cone_060_1786808113,electronics,35,35,2,True,correct,False,False,,True,object_grasped,14,14,0,target cube grasped and lifted from seq35,complete,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_060/cube_scene.json,complete,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_060/gazebo_world_state.log,8166711,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_060/gazebo_world_recording.json,90.0,129.274,2026-08-15T23:35:13+08:00,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_060,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_060/roslaunch.log
61,pre_cone_061_1786808254,electronics,35,35,2,True,correct,False,False,,True,object_grasped,14,14,0,target cube grasped and lifted from seq35,complete,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_061/cube_scene.json,stop_failed,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_061/gazebo_world_state.log,0,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_061/gazebo_world_recording.json,90.0,132.169,2026-08-15T23:37:34+08:00,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_061,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_061/roslaunch.log
62,pre_cone_062_1786808401,daily,35,35,1,True,correct,False,False,,True,object_grasped,14,14,0,target cube grasped and lifted from seq35,complete,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_062/cube_scene.json,complete,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_062/gazebo_world_state.log,7673762,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_062/gazebo_world_recording.json,90.0,118.824,2026-08-15T23:40:01+08:00,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_062,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_062/roslaunch.log
63,pre_cone_063_1786808535,electronics,36,36,2,True,correct,False,False,,True,object_grasped,14,14,0,target cube grasped and lifted from seq36,complete,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_063/cube_scene.json,complete,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_063/gazebo_world_state.log,8392165,/home/ianichinose/gazebo_ws/data/teb_pre_cone/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_063/gazebo_world_recording.json,90.0,138.182,2026-08-15T23:42:15+08:00,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_063,/home/ianichinose/gazebo_ws/script/logs/pre_cone_e2e_trials_20260815_210500_seed7694522871009289374/round_063/roslaunch.log
